ISIN	CO2	CO2	ESG Score 2015	ESG Score 2016	ESG Score 2017	ESG Score 2018	ESG Score 2019	ESG Score 2020	ESG Score 2021	Green Bond Flag	ISO 14000 or EMS Certified	EMS Certified Percent													
XS2023644540	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2056430874	54,91835865	64,58045536	78,41493312	79,79393811	0	0	84,15210587	78,29056814	81,70049782	N	ISO 14000	82													
XS2020581752	1038,436946	1152,334572	76,29726257	77,69728268	76,2301575	73,29653376	71,96804108	67,90748988	67,23285288	N	ISO 14000	NULL													
FR0013419736	36,46047754	22,05426331	65,24954497	71,72284437	76,01155732	82,45889641	82,41513642	82,12975163	82,12975163	N	No	NULL													
FR0013433679	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
XS2112289207	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2113911387	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
FR0012516417	0	0	NULL	0	0	73,0551784	75,56979827	74,93948483	80,47909135	N	ISO 14000	76													
FR0013444676	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
XS2114807691	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013444692	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
FR0013482809	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
FR0013482817	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
FR0013482825	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
FR0013482833	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
FR0013482841	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
XS2107315470	354,7779133	534,7436507	78,61853034	78,58666789	0	0	84,01110756	0	84,33375368	N	Both	60,7142													
XS2113700921	0	206,5937068	NULL	66,69879737	0	0	0	76,46656743	73,01402785	N	ISO 14000	NULL													
XS2115092954	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2118273601	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2118276026	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2118276539	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2118280218	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013424876	7,147186109	2,771683757	80,15441864	82,92021947	87,39115637	84,13936804	82,74135065	85,67136433	85,67136433	N	EMS	NULL													
XS2010032378	5,886223711	9,09093995	65,14985522	61,44341242	62,77118372	68,77108091	76,47508722	75,70278121	72,17755182	N	ISO 14000	100													
FR0013430741	68,88095386	47,07251658	52,72261555	70,25819947	0	83,2833404	79,25089748	81,80988563	82,18445918	N	ISO 14000	100													
XS2010032535	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010032709	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010331101	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2126056204	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2126161681	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2126161764	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2126162069	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS0162513211	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1948612905	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2049616894	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2020580945	1038,436946	1152,334572	76,29726257	77,69728268	76,2301575	73,29653376	71,96804108	67,90748988	67,23285288	N	ISO 14000	NULL													
FR0013424850	7,147186109	2,771683757	80,15441864	82,92021947	87,39115637	84,13936804	82,74135065	85,67136433	85,67136433	N	EMS	NULL													
FR0013494168	0	17,89041811	NULL	61,81842534	64,35790784	0	66,94094776	72,31304598	70,08320329	N	ISO 14000	70,4													
FR0013422623	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013456431	31,55660913	31,95596609	62,78481391	56,59599054	71,28400926	68,91298167	73,59664095	69,30413357	70,37443259	N	ISO 14000	93,3													
XS1962571011	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS2147133495	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2147133578	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2R8NC5	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2R8ND3	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2YNZV0	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS2051667181	54,91835865	64,58045536	78,41493312	79,79393811	0	0	84,15210587	78,29056814	81,70049782	N	ISO 14000	82													
FR0013453040	61,89200302	14,15549855	80,97967658	85,12732796	84,19899759	84,19822421	89,3168255	87,02194171	87,36354433	N	ISO 14000	90													
XS2065946837	354,7779133	534,7436507	78,61853034	78,58666789	0	0	84,01110756	0	84,33375368	N	Both	60,7142													
BE6320934266	136,5898831	102,4288635	53,04806226	0	53,1800823	52,86760278	57,16955118	56,62064214	58,69943763	N	No	NULL													
BE6320935271	136,5898831	102,4288635	53,04806226	0	53,1800823	52,86760278	57,16955118	56,62064214	58,69943763	N	No	NULL													
BE6320936287	136,5898831	102,4288635	53,04806226	0	53,1800823	52,86760278	57,16955118	56,62064214	58,69943763	N	No	NULL													
XS2147977479	0	56,90520044	NULL	0	0	61,54303231	58,82669741	62,197702	67,19939377	N	No	NULL													
XS2147977636	0	56,90520044	NULL	0	0	61,54303231	58,82669741	62,197702	67,19939377	N	No	NULL													
XS2148372696	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2148390755	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2149368529	0	10,89777421	NULL	91,5683079	0	0	0	89,06229434	89,30283671	N	ISO 14000	80													
XS2149379211	0	10,89777421	NULL	91,5683079	0	0	0	89,06229434	89,30283671	N	ISO 14000	80													
XS2150006133	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2150006307	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2150006562	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2150015555	0	48,95635187	NULL	0	0	73,58019689	75,44932165	79,85393011	0	N	No	NULL													
XS2023644201	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2024716099	46,16979785	19,97225131	73,64883796	70,6870538	0	79,1575058	76,63527615	76,47280788	79,82758084	N	ISO 14000	NULL													
XS2149280948	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2117485677	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2151059206	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013505104	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
FR0013505112	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
FR0013505260	36,46047754	22,05426331	65,24954497	71,72284437	76,01155732	82,45889641	82,41513642	82,12975163	82,12975163	N	No	NULL													
FR0013505559	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013505567	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2150053721	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS2150054372	273,7612635	226,2996531	83,16780537	85,41384369	83,49784248	84,79818419	85,25140868	88,83158802	88,83158802	N	Both	76													
XS2153593103	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2153597518	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2154325562	0	74,13995381	NULL	0	0	0	43,57418422	43,89797066	43,40920336	N	No	NULL													
XS2154336338	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2154418144	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2154418730	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2154419118	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2156244043	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A289RN6	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
DE000A28VQC4	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A28VQD2	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A2RWZZ6	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2152329053	0	38,01631043	43,78410928	0	46,86040166	45,07938288	0	74,76575118	77,06865339	N	ISO 14000	NULL													
XS2049419398	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2099128055	0	0	NULL	0	0	58,50035809	57,54884241	56,4596154	56,4596154	N	No	NULL													
XS2153410977	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0012199156	0	0	NULL	0	0	73,0551784	75,56979827	74,93948483	80,47909135	N	ISO 14000	76													
FR0013504677	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	Y	Both	64,19													
FR0013506292	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
FR0013506300	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
FR0013506508	7,037786682	4,162251656	63,95650513	59,70801378	60,98097792	57,43224884	58,14782732	69,23340684	69,23340684	N	ISO 14000	60													
FR0013506524	31,55660913	31,95596609	62,78481391	56,59599054	71,28400926	68,91298167	73,59664095	69,30413357	70,37443259	N	ISO 14000	93,3													
FR0013506532	31,55660913	31,95596609	62,78481391	56,59599054	71,28400926	68,91298167	73,59664095	69,30413357	70,37443259	N	ISO 14000	93,3													
FR0013506813	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0013506821	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0013506862	0	17,89041811	NULL	61,81842534	64,35790784	0	66,94094776	72,31304598	70,08320329	N	ISO 14000	70,4													
FR0013507449	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
FR0013507456	25,77511935	22,04440694	86,56042332	83,26005436	86,14927815	85,13471038	89,63156876	88,50669737	88,50669737	N	ISO 14000	57,534													
XS2153406868	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2153409029	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A28V301	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A28V319	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
PTEDPNOM0015	0	946,5807619	NULL	0	78,32375542	81,86357067	0	0	77,06474757	Y	Both	96													
XS2152795709	12,76100173	11,74000585	73,57969412	70,59031184	76,26972902	0	72,15735404	80,22463034	82,48942298	N	Both	94													
XS2152796426	12,76100173	11,74000585	73,57969412	70,59031184	76,26972902	0	72,15735404	80,22463034	82,48942298	N	Both	94													
XS2153459123	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2156598281	0	23,21415726	NULL	71,59857219	76,9975073	73,15400179	67,67805783	77,45830912	69,20166755	N	ISO 14000	100													
XS2153405118	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2154441120	382,6815169	357,7886588	70,75569859	73,27211326	81,16658178	76,62324015	73,77610278	78,09153118	78,09153118	N	Both	NULL													
XS2156506854	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2156581394	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2156583259	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013394681	1201,226063	1033,51432	73,09193876	79,73989681	80,57203343	79,67569263	79,8237317	83,27729645	83,27729645	N	Both	68													
FR0013505542	376,0435522	468,8586809	62,59648985	57,50193295	61,60796355	59,1676072	61,84521167	72,26050786	72,58636313	N	ISO 14000	95,3													
FR0013507654	0	59,8187952	NULL	61,14236242	0	62,42790588	0	69,35690761	70,37287214	N	ISO 14000	94													
FR0013507704	1201,226063	1033,51432	73,09193876	79,73989681	80,57203343	79,67569263	79,8237317	83,27729645	83,27729645	N	Both	68													
BE6321076711	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2126169742	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2126170161	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2152796269	12,76100173	11,74000585	73,57969412	70,59031184	76,26972902	0	72,15735404	80,22463034	82,48942298	N	Both	94													
XS0553728709	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2010445026	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2117462627	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013504693	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	Y	Both	64,19													
FR0013507647	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
DE000A289NE4	0	143,8750211	NULL	0	0	53,4150663	0	69,62988645	70,26929525	N	No	NULL													
DE000A289NF1	0	143,8750211	NULL	0	0	53,4150663	0	69,62988645	70,26929525	N	No	NULL													
DE000A2LQRS3	46,16979785	19,97225131	73,64883796	70,6870538	0	79,1575058	76,63527615	76,47280788	79,82758084	N	ISO 14000	NULL													
XS2023643146	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2152932542	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013510179	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013511151	31,55660913	31,95596609	62,78481391	56,59599054	71,28400926	68,91298167	73,59664095	69,30413357	70,37443259	N	ISO 14000	93,3													
FR0013511169	31,55660913	31,95596609	62,78481391	56,59599054	71,28400926	68,91298167	73,59664095	69,30413357	70,37443259	N	ISO 14000	93,3													
BE6321529396	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2018637327	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2166219720	5,886223711	9,09093995	65,14985522	61,44341242	62,77118372	68,77108091	76,47508722	75,70278121	72,17755182	N	ISO 14000	100													
XS2166754957	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2166755509	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2168629967	0	56,90520044	NULL	0	0	61,54303231	58,82669741	62,197702	67,19939377	N	No	NULL													
XS2168630205	0	56,90520044	NULL	0	0	61,54303231	58,82669741	62,197702	67,19939377	N	No	NULL													
XS2169281487	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2156607702	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2168307333	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2055652056	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
XS2168478068	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2169281131	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013504644	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
FR0013510823	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2128498636	0	49,83658882	NULL	0	63,76763655	74,99814557	84,1048293	86,56478446	86,56478446	N	ISO 14000	77													
XS2128499105	0	49,83658882	NULL	0	63,76763655	74,99814557	84,1048293	86,56478446	86,56478446	N	ISO 14000	77													
XS2169243479	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2170362326	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2170362672	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2170362912	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2170384130	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2170386853	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2171875839	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2176558620	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
ES0205032032	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2089229806	0	45,02640632	3,485177613	38,91582971	60,71959486	49,495985	70,7785608	63,93129716	63,93129716	N	ISO 14000	NULL													
XS2171759256	12,2685177	20,92506863	83,89846276	80,76661484	88,42935783	87,19080974	92,12431547	92,13818471	91,56371914	N	ISO 14000	56													
XS2171872570	12,2685177	20,92506863	83,89846276	80,76661484	88,42935783	87,19080974	92,12431547	92,13818471	91,56371914	N	ISO 14000	56													
FR0013512233	68,88095386	47,07251658	52,72261555	70,25819947	0	83,2833404	79,25089748	81,80988563	82,18445918	N	ISO 14000	100													
FR0013512381	10,17594288	2,006132577	75,03916706	65,54635068	78,62279866	82,0218307	75,31569088	74,60518314	74,60518314	N	ISO 14000	1,219													
FR0013512407	10,17594288	2,006132577	75,03916706	65,54635068	78,62279866	82,0218307	75,31569088	74,60518314	74,60518314	N	ISO 14000	1,219													
BE6321718346	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177013252	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177013765	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
DE000A289XG8	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
DE000A289XH6	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
DE000A289XJ2	20,6948105	15,21323746	94,6818968	90,64936841	92,84910709	0	92,01234044	0	93,07283114	N	Both	98													
XS2156768546	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2176534795	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177021271	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177021602	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177122541	0	92,81002432	NULL	80,92205661	80,69658918	83,34354398	79,66202967	80,80382529	83,58237869	N	ISO 14000	58													
XS2177122624	0	92,81002432	NULL	80,92205661	80,69658918	83,34354398	79,66202967	80,80382529	83,58237869	N	ISO 14000	58													
XS2177122897	0	92,81002432	NULL	80,92205661	80,69658918	83,34354398	79,66202967	80,80382529	83,58237869	N	ISO 14000	58													
XS2177441990	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177442295	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177552390	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
XS2177555062	0	3,212962238	NULL	58,83830328	70,27308406	70,20834541	83,53895474	0	87,21906326	N	No	NULL													
FR0013396520	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
FR0013512621	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
FR0013513538	0	22,61612135	NULL	72,35861783	77,35265319	0	0	0	88,07090266	N	ISO 14000	91													
XS2176562812	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2176569312	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2176605306	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2170736180	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2170736263	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2175967343	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2178457425	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2178585423	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2178586157	54,91835865	64,58045536	78,41493312	79,79393811	0	0	84,15210587	78,29056814	81,70049782	N	ISO 14000	82													
XS2178769076	0	35,27533571	66,05025934	68,61038799	72,25121698	73,79507175	80,39281023	79,50903862	81,09997453	N	ISO 14000	22,727													
XS2178769159	0	35,27533571	66,05025934	68,61038799	72,25121698	73,79507175	80,39281023	79,50903862	81,09997453	N	ISO 14000	22,727													
XS2178957077	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177349912	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2179959817	0	158,3841461	NULL	0	0	0	0	44,07873827	44,07873827	N	No	NULL													
XS2176783319	354,7779133	534,7436507	78,61853034	78,58666789	0	0	84,01110756	0	84,33375368	N	Both	60,7142													
XS2176785447	354,7779133	534,7436507	78,61853034	78,58666789	0	0	84,01110756	0	84,33375368	N	Both	60,7142													
XS2182049291	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2182054887	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2182055181	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS1265778933	0	98,9905306	NULL	39,25103302	37,7708517	41,27309043	41,31503754	51,67960412	55,18637537	N	ISO 14000	NULL													
FR0013444684	29,19909462	27,51244076	70,73339217	72,29231895	67,18825323	72,76222981	74,42938382	82,681987	82,681987	N	ISO 14000	60,8													
FR0013512449	376,0435522	468,8586809	62,59648985	57,50193295	61,60796355	59,1676072	61,84521167	72,26050786	72,58636313	N	ISO 14000	95,3													
FR0013516051	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013516069	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
FR0013516077	37,97040938	40,01284485	55,10647696	56,22658315	64,18106098	76,14734955	70,2470817	67,23030244	67,23030244	N	ISO 14000	73,684													
XS2168799539	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2177443343	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2185867830	12,76100173	11,74000585	73,57969412	70,59031184	76,26972902	0	72,15735404	80,22463034	82,48942298	N	Both	94													
XS2185867913	12,76100173	11,74000585	73,57969412	70,59031184	76,26972902	0	72,15735404	80,22463034	82,48942298	N	Both	94													
XS2185868051	12,76100173	11,74000585	73,57969412	70,59031184	76,26972902	0	72,15735404	80,22463034	82,48942298	N	Both	94													
XS2188805688	0	427,6313993	NULL	54,70830165	69,51077712	72,55511085	76,2947447	75,47719369	75,47719369	N	ISO 14000	96													
XS2188805845	0	427,6313993	NULL	54,70830165	69,51077712	72,55511085	76,2947447	75,47719369	75,47719369	N	ISO 14000	96													
FR0013517711	0	17,89041811	NULL	61,81842534	64,35790784	0	66,94094776	72,31304598	70,08320329	N	ISO 14000	70,4													
XS2187525949	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2189592889	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2189594315	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2189592616	84,25347679	74,9784118	58,04417793	0	62,48687464	59,69836037	0	65,44397889	65,95284562	N	ISO 14000	75,55													
FR0013517059	1201,226063	1033,51432	73,09193876	79,73989681	80,57203343	79,67569263	79,8237317	83,27729645	83,27729645	N	Both	68													
FR0013517190	0	838,7789662	66,71244167	67,55642073	67,60034037	68,41449632	78,37015425	77,36407542	77,36407542	N	Both	64,19													
FR0013518297	68,88095386	47,07251658	52,72261555	70,25819947	0	83,2833404	79,25089748	81,80988563	82,18445918	N	ISO 14000	100													
FR0013518537	3,899741124	5,445629835	39,29900979	53,72652705	0	63,2448604	57,03915221	0	69,44782223	N	ISO 14000	51													
XS2191362859	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2193968992	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2193969370	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2193978363	353,1734399	115,8391756	65,45727861	72,21103495	0	75,92212391	76,78319887	0	83,95242594	N	ISO 14000	NULL													
XS2193979254	353,1734399	115,8391756	65,45727861	72,21103495	0	75,92212391	76,78319887	0	83,95242594	N	ISO 14000	NULL													
XS2193982803	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2193983108	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2191013171	0	50,41003976	NULL	0	0	62,16179366	71,28943552	82,11345447	82,11345447	N	No	NULL													
XS2193657561	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2194192527	128,1257605	106,1682919	74,5072979	80,47056341	84,78950588	80,30065024	77,32513576	78,33852517	78,33852517	N	ISO 14000	100													
XS2194282948	128,1257605	106,1682919	74,5072979	80,47056341	84,78950588	80,30065024	77,32513576	78,33852517	78,33852517	N	ISO 14000	100													
XS2194283672	128,1257605	106,1682919	74,5072979	80,47056341	84,78950588	80,30065024	77,32513576	78,33852517	78,33852517	N	ISO 14000	100													
XS2194283839	128,1257605	106,1682919	74,5072979	80,47056341	84,78950588	80,30065024	77,32513576	78,33852517	78,33852517	N	ISO 14000	100													
XS2193654386	0	98,9905306	NULL	39,25103302	37,7708517	41,27309043	41,31503754	51,67960412	55,18637537	N	ISO 14000	NULL													
XS2193658619	0	98,9905306	NULL	39,25103302	37,7708517	41,27309043	41,31503754	51,67960412	55,18637537	N	ISO 14000	NULL													
FR0013519279	0	8,476880253	NULL	68,88491348	70,97679078	60,52116502	60,94161849	59,98256984	70,35583737	N	ISO 14000	NULL													
XS2190256706	419,7563926	461,595366	80,12981321	81,00330984	78,67211417	81,90577499	83,7524536	89,89958995	84,46993023	N	ISO 14000	100													
XS2190255211	0	0	NULL	0	0	0	0	0	0	Y	NULL	NULL													
XS2190979489	0	0	NULL	0	0	0	0	0	0	N	NULL	NULL													
XS2196308758	0	2,627154032	NULL	42,76628882	46,75478926	51,93462866	50,74754338	53,82492436	53,82492436	N	No	NULL													
XS2198580271	7,815016233	6,190653402	67,37519838	66,95507536	67,11413562	69,23925176	71,72052914	70,65945741	70,65945741	N	No	NULL													
XS2197673747	0	15,18761992	NULL	0	72,86317154	76,80540211	0	0	78,66427106	N	ISO 14000	NULL													
XS2195092601	37,52271409	20,91666175	52,68220151	56,43223741	60,87430288	59,09662496	59,09662496	59,09662496	59,09662496	N	ISO 14000	28													
FR0013521267	44,9483148	49,61360177	91,99275369	0	0	85,91425585	89,47055176	0	91,17161031	N	ISO 14000	NULL													
FR0013521549	0	2,568345121	NULL	0	0	0	0	0	85,41773347	N	ISO 14000	53													
FR0013521564	0	2,568345121	NULL	0	0	0	0	0	85,41773347	N	ISO 14000	53													
XS2192431380	0	273,2273354	NULL	0	49,13086219	40,21845435	47,96357334	54,65625339	54,65625339	N	ISO 14000	NULL													
XS2178832379	35,96218614	28,17502358	92,03751315	91,44643455	89,69850556	87,6264426	93,23012427	90,78299776	92,18285023	N	Both	100													
